kx	ky	energy
0.000000	-1.227185	-1.130017	-1.217542
0.000000	-1.178097	-1.221605	-1.309129
0.000000	-1.129010	-1.311348	-1.398872
0.000000	-1.079922	-1.399031	-1.486556
0.000000	-1.030835	-1.484443	-1.571968
0.000000	-0.981748	-1.567378	-1.654903
0.000000	-0.932660	-1.647636	-1.735161
0.000000	-0.883573	-1.725024	-1.812549
0.000000	-0.834486	-1.799356	-1.886880
0.000000	-0.785398	-1.870451	-1.957976
0.000000	-0.736311	-1.938140	-2.025664
0.000000	-0.687223	-2.002259	-2.089783
0.000000	-0.638136	-2.062653	-2.150177
0.000000	-0.589049	-2.119177	-2.206701
0.000000	-0.539961	-2.171695	-2.259219
0.000000	-0.490874	-2.220080	-2.307605
0.000000	-0.441786	-2.264216	-2.351741
0.000000	-0.392699	-2.303997	-2.391521
0.000000	-0.343612	-2.339326	-2.426850
0.000000	-0.294524	-2.370118	-2.457643
0.000000	-0.245437	-2.396300	-2.483825
0.000000	-0.196350	-2.417808	-2.505333
0.000000	-0.147262	-2.434591	-2.522115
0.000000	-0.098175	-2.446607	-2.534132
0.000000	-0.049087	-2.453829	-2.541353
0.000000	0.000000	-2.456238	-2.543762
0.000000	0.049087	-2.453829	-2.541353
0.000000	0.098175	-2.446607	-2.534132
0.000000	0.147262	-2.434591	-2.522115
0.000000	0.196350	-2.417808	-2.505333
0.000000	0.245437	-2.396300	-2.483825
0.000000	0.294524	-2.370118	-2.457643
0.000000	0.343612	-2.339326	-2.426850
0.000000	0.392699	-2.303997	-2.391521
0.000000	0.441786	-2.264216	-2.351741
0.000000	0.490874	-2.220080	-2.307605
0.000000	0.539961	-2.171695	-2.259219
0.000000	0.589049	-2.119177	-2.206701
0.000000	0.638136	-2.062653	-2.150177
0.000000	0.687223	-2.002259	-2.089783
0.000000	0.736311	-1.938140	-2.025664
0.000000	0.785398	-1.870451	-1.957976
0.000000	0.834486	-1.799356	-1.886880
0.000000	0.883573	-1.725024	-1.812549
0.000000	0.932660	-1.647636	-1.735161
0.000000	0.981748	-1.567378	-1.654903
0.000000	1.030835	-1.484443	-1.571968
0.000000	1.079922	-1.399031	-1.486556
0.000000	1.129010	-1.311348	-1.398872
0.000000	1.178097	-1.221605	-1.309129
0.000000	1.227185	-1.130017	-1.217542
0.000000	1.276272	-1.036807	-1.124332
0.000000	1.325359	-0.942198	-1.029723
0.000000	1.374447	-0.846418	-0.933943
0.000000	1.423534	-0.749699	-0.837223
0.000000	1.472622	-0.652272	-0.739796
0.000000	1.521709	-0.554373	-0.641898
0.000000	1.570796	-0.456238	-0.543762
0.000000	1.619884	-0.358102	-0.445627
0.000000	1.668971	-0.260204	-0.347728
0.000000	1.718058	-0.162777	-0.250301
0.000000	1.767146	-0.066057	-0.153582
0.000000	1.816233	0.029723	-0.057802
0.000000	1.865321	0.124332	0.036807
0.000000	1.914408	0.217542	0.130017
0.000000	1.963495	0.309129	0.221605
0.000000	2.012583	0.398872	0.311348
0.000000	2.061670	0.486556	0.399031
0.000000	2.110758	0.571968	0.484443
0.000000	2.159845	0.654903	0.567378
0.000000	2.208932	0.735161	0.647636
0.000000	2.258020	0.812549	0.725024
0.000000	2.307107	0.886880	0.799356
0.000000	2.356194	0.957976	0.870451
0.000000	2.405282	1.025664	0.938140
0.000000	2.454369	1.089783	1.002259
0.000000	2.503457	1.150177	1.062653
0.000000	2.552544	1.206701	1.119177
0.000000	2.601631	1.259219	1.171695
0.000000	2.650719	1.307605	1.220080
0.000000	2.699806	1.351741	1.264216
0.000000	2.748894	1.391521	1.303997
0.000000	2.797981	1.426850	1.339326
0.000000	2.847068	1.457643	1.370118
0.000000	2.896156	1.483825	1.396300
0.000000	2.945243	1.505333	1.417808
0.000000	2.994330	1.522115	1.434591
0.000000	3.043418	1.534132	1.446607
0.000000	3.092505	1.541353	1.453829
0.049087	-3.141593	1.546171	1.458647
0.049087	-3.092505	1.543762	1.456238
0.049087	-3.043418	1.536541	1.449016
0.049087	-2.994330	1.524524	1.437000
0.049087	-2.945243	1.507742	1.420217
0.049087	-2.896156	1.486234	1.398709
0.049087	-2.847068	1.460052	1.372528
0.049087	-2.797981	1.429259	1.341735
0.049087	-2.748894	1.393930	1.306406
0.049087	-2.699806	1.354150	1.266625
0.049087	-2.650719	1.310014	1.222489
0.049087	-2.601631	1.261629	1.174104
0.049087	-2.552544	1.209111	1.121586
0.049087	-2.503457	1.152586	1.065062
0.049087	-2.454369	1.092192	1.004668
0.049087	-2.405282	1.028074	0.940549
0.049087	-2.356194	0.960385	0.872860
0.049087	-2.307107	0.889289	0.801765
0.049087	-2.258020	0.814958	0.727433
0.049087	-2.208932	0.737570	0.650045
0.049087	-2.159845	0.657312	0.569787
0.049087	-2.110758	0.574377	0.486852
0.049087	-2.061670	0.488965	0.401440
0.049087	-2.012583	0.401281	0.313757
0.049087	-1.963495	0.311538	0.224014
0.049087	-1.914408	0.219951	0.132427
0.049087	-1.865321	0.126741	0.039216
0.049087	-1.816233	0.032132	-0.055393
0.049087	-1.767146	-0.063648	-0.151172
0.049087	-1.718058	-0.160368	-0.247892
0.049087	-1.668971	-0.257794	-0.345319
0.049087	-1.619884	-0.355693	-0.443218
0.049087	-1.570796	-0.453829	-0.541353
0.049087	-1.521709	-0.551964	-0.639488
0.049087	-1.472622	-0.649863	-0.737387
0.049087	-1.423534	-0.747290	-0.834814
0.049087	-1.374447	-0.844009	-0.931534
0.049087	-1.325359	-0.939789	-1.027313
0.049087	-1.276272	-1.034398	-1.121922
0.049087	-1.227185	-1.127608	-1.215133
0.049087	-1.178097	-1.219196	-1.306720
0.049087	-1.129010	-1.308939	-1.396463
0.049087	-1.079922	-1.396622	-1.484147
0.049087	-1.030835	-1.482034	-1.569559
0.049087	-0.981748	-1.564969	-1.652494
0.049087	-0.932660	-1.645227	-1.732752
0.049087	-0.883573	-1.722615	-1.810140
0.049087	-0.834486	-1.796947	-1.884471
0.049087	-0.785398	-1.868042	-1.955567
0.049087	-0.736311	-1.935731	-2.023255
0.049087	-0.687223	-1.999850	-2.087374
0.049087	-0.638136	-2.060244	-2.147768
0.049087	-0.589049	-2.116768	-2.204292
0.049087	-0.539961	-2.169286	-2.256810
0.049087	-0.490874	-2.217671	-2.305196
0.049087	-0.441786	-2.261807	-2.349332
0.049087	-0.392699	-2.301588	-2.389112
0.049087	-0.343612	-2.336917	-2.424441
0.049087	-0.294524	-2.367709	-2.455234
0.049087	-0.245437	-2.393891	-2.481416
0.049087	-0.196350	-2.415399	-2.502924
0.049087	-0.147262	-2.432182	-2.519706
0.049087	-0.098175	-2.444198	-2.531723
0.049087	-0.049087	-2.451420	-2.538944
0.049087	0.000000	-2.453829	-2.541353
0.049087	0.049087	-2.451420	-2.538944
0.049087	0.098175	-2.444198	-2.531723
0.049087	0.147262	-2.432182	-2.519706
0.049087	0.196350	-2.415399	-2.502924
0.049087	0.245437	-2.393891	-2.481416
0.049087	0.294524	-2.367709	-2.455234
0.049087	0.343612	-2.336917	-2.424441
0.049087	0.392699	-2.301588	-2.389112
0.049087	0.441786	-2.261807	-2.349332
0.049087	0.490874	-2.217671	-2.305196
0.049087	0.539961	-2.169286	-2.256810
0.049087	0.589049	-2.116768	-2.204292
0.049087	0.638136	-2.060244	-2.147768
0.049087	0.687223	-1.999850	-2.087374
0.049087	0.736311	-1.935731	-2.023255
0.049087	0.785398	-1.868042	-1.955567
0.049087	0.834486	-1.796947	-1.884471
0.049087	0.883573	-1.722615	-1.810140
0.049087	0.932660	-1.645227	-1.732752
0.049087	0.981748	-1.564969	-1.652494
0.049087	1.030835	-1.482034	-1.569559
0.049087	1.079922	-1.396622	-1.484147
0.049087	1.129010	-1.308939	-1.396463
0.049087	1.178097	-1.219196	-1.306720
0.049087	1.227185	-1.127608	-1.215133
0.049087	1.276272	-1.034398	-1.121922
0.049087	1.325359	-0.939789	-1.027313
0.049087	1.374447	-0.844009	-0.931534
0.049087	1.423534	-0.747290	-0.834814
0.049087	1.472622	-0.649863	-0.737387
0.049087	1.521709	-0.551964	-0.639488
0.049087	1.570796	-0.453829	-0.541353
0.049087	1.619884	-0.355693	-0.443218
0.049087	1.668971	-0.257794	-0.345319
0.049087	1.718058	-0.160368	-0.247892
0.049087	1.767146	-0.063648	-0.151172
0.049087	1.816233	0.032132	-0.055393
0.049087	1.865321	0.126741	0.039216
0.049087	1.914408	0.219951	0.132427
0.049087	1.963495	0.311538	0.224014
0.049087	2.012583	0.401281	0.313757
0.049087	2.061670	0.488965	0.401440
0.049087	2.110758	0.574377	0.486852
0.049087	2.159845	0.657312	0.569787
0.049087	2.208932	0.737570	0.650045
0.049087	2.258020	0.814958	0.727433
0.049087	2.307107	0.889289	0.801765
0.049087	2.356194	0.960385	0.872860
0.049087	2.405282	1.028074	0.940549
0.049087	2.454369	1.092192	1.004668
0.049087	2.503457	1.152586	1.065062
0.049087	2.552544	1.209111	1.121586
0.049087	2.601631	1.261629	1.174104
0.049087	2.650719	1.310014	1.222489
0.049087	2.699806	1.354150	1.266625
0.049087	2.748894	1.393930	1.306406
0.049087	2.797981	1.429259	1.341735
0.049087	2.847068	1.460052	1.372528
0.049087	2.896156	1.486234	1.398709
0.049087	2.945243	1.507742	1.420217
0.049087	2.994330	1.524524	1.437000
0.049087	3.043418	1.536541	1.449016
0.049087	3.092505	1.543762	1.456238
0.098175	-3.141593	1.553393	1.465868
0.098175	-3.092505	1.550984	1.463459
0.098175	-3.043418	1.543762	1.456238
0.098175	-2.994330	1.531746	1.444221
0.098175	-2.945243	1.514963	1.427439
0.098175	-2.896156	1.493455	1.405931
0.098175	-2.847068	1.467273	1.379749
0.098175	-2.797981	1.436481	1.348956
0.098175	-2.748894	1.401152	1.313627
0.098175	-2.699806	1.361371	1.273847
0.098175	-2.650719	1.317235	1.229711
0.098175	-2.601631	1.268850	1.181326
0.098175	-2.552544	1.216332	1.128808
0.098175	-2.503457	1.159808	1.072283
0.098175	-2.454369	1.099414	1.011889
0.098175	-2.405282	1.035295	0.947771
0.098175	-2.356194	0.967606	0.880082
0.098175	-2.307107	0.896511	0.808986
0.098175	-2.258020	0.822179	0.734655
0.098175	-2.208932	0.744791	0.657267
0.098175	-2.159845	0.664533	0.577009
0.098175	-2.110758	0.581598	0.494074
0.098175	-2.061670	0.496186	0.408662
0.098175	-2.012583	0.408503	0.320979
0.098175	-1.963495	0.318760	0.231235
0.098175	-1.914408	0.227172	0.139648
0.098175	-1.865321	0.133962	0.046438
0.098175	-1.816233	0.039353	-0.048171
0.098175	-1.767146	-0.056427	-0.143951
0.098175	-1.718058	-0.153146	-0.240671
0.098175	-1.668971	-0.250573	-0.338097
0.098175	-1.619884	-0.348472	-0.435996
0.098175	-1.570796	-0.446607	-0.534132
0.098175	-1.521709	-0.544743	-0.632267
0.098175	-1.472622	-0.642642	-0.730166
0.098175	-1.423534	-0.740068	-0.827593
0.098175	-1.374447	-0.836788	-0.924312
0.098175	-1.325359	-0.932568	-1.020092
0.098175	-1.276272	-1.027177	-1.114701
0.098175	-1.227185	-1.120387	-1.207911
0.098175	-1.178097	-1.211974	-1.299499
0.098175	-1.129010	-1.301717	-1.389242
0.098175	-1.079922	-1.389401	-1.476925
0.098175	-1.030835	-1.474813	-1.562337
0.098175	-0.981748	-1.557748	-1.645272
0.098175	-0.932660	-1.638006	-1.725530
0.098175	-0.883573	-1.715394	-1.802918
0.098175	-0.834486	-1.789725	-1.877250
0.098175	-0.785398	-1.860821	-1.948345
0.098175	-0.736311	-1.928509	-2.016034
0.098175	-0.687223	-1.992628	-2.080153
0.098175	-0.638136	-2.053022	-2.140547
0.098175	-0.589049	-2.109546	-2.197071
0.098175	-0.539961	-2.162064	-2.249589
0.098175	-0.490874	-2.210450	-2.297974
0.098175	-0.441786	-2.254586	-2.342110
0.098175	-0.392699	-2.294366	-2.381891
0.098175	-0.343612	-2.329695	-2.417220
0.098175	-0.294524	-2.360488	-2.448012
0.098175	-0.245437	-2.386670	-2.474194
0.098175	-0.196350	-2.408178	-2.495702
0.098175	-0.147262	-2.424960	-2.512485
0.098175	-0.098175	-2.436977	-2.524501
0.098175	-0.049087	-2.444198	-2.531723
0.098175	0.000000	-2.446607	-2.534132
0.098175	0.049087	-2.444198	-2.531723
0.098175	0.098175	-2.436977	-2.524501
0.098175	0.147262	-2.424960	-2.512485
0.098175	0.196350	-2.408178	-2.495702
0.098175	0.245437	-2.386670	-2.474194
0.098175	0.294524	-2.360488	-2.448012
0.098175	0.343612	-2.329695	-2.417220
0.098175	0.392699	-2.294366	-2.381891
0.098175	0.441786	-2.254586	-2.342110
0.098175	0.490874	-2.210450	-2.297974
0.098175	0.539961	-2.162064	-2.249589
0.098175	0.589049	-2.109546	-2.197071
0.098175	0.638136	-2.053022	-2.140547
0.098175	0.687223	-1.992628	-2.080153
0.098175	0.736311	-1.928509	-2.016034
0.098175	0.785398	-1.860821	-1.948345
0.098175	0.834486	-1.789725	-1.877250
0.098175	0.883573	-1.715394	-1.802918
0.098175	0.932660	-1.638006	-1.725530
0.098175	0.981748	-1.557748	-1.645272
0.098175	1.030835	-1.474813	-1.562337
0.098175	1.079922	-1.389401	-1.476925
0.098175	1.129010	-1.301717	-1.389242
0.098175	1.178097	-1.211974	-1.299499
0.098175	1.227185	-1.120387	-1.207911
0.098175	1.276272	-1.027177	-1.114701
0.098175	1.325359	-0.932568	-1.020092
0.098175	1.374447	-0.836788	-0.924312
0.098175	1.423534	-0.740068	-0.827593
0.098175	1.472622	-0.642642	-0.730166
0.098175	1.521709	-0.544743	-0.632267
0.098175	1.570796	-0.446607	-0.534132
0.098175	1.619884	-0.348472	-0.435996
0.098175	1.668971	-0.250573	-0.338097
0.098175	1.718058	-0.153146	-0.240671
0.098175	1.767146	-0.056427	-0.143951
0.098175	1.816233	0.039353	-0.048171
0.098175	1.865321	0.133962	0.046438
0.098175	1.914408	0.227172	0.139648
0.098175	1.963495	0.318760	0.231235
0.098175	2.012583	0.408503	0.320979
0.098175	2.061670	0.496186	0.408662
0.098175	2.110758	0.581598	0.494074
0.098175	2.159845	0.664533	0.577009
0.098175	2.208932	0.744791	0.657267
0.098175	2.258020	0.822179	0.734655
0.098175	2.307107	0.896511	0.808986
0.098175	2.356194	0.967606	0.880082
0.098175	2.405282	1.035295	0.947771
0.098175	2.454369	1.099414	1.011889
0.098175	2.503457	1.159808	1.072283
0.098175	2.552544	1.216332	1.128808
0.098175	2.601631	1.268850	1.181326
0.098175	2.650719	1.317235	1.229711
0.098175	2.699806	1.361371	1.273847
0.098175	2.748894	1.401152	1.313627
0.098175	2.797981	1.436481	1.348956
0.098175	2.847068	1.467273	1.379749
0.098175	2.896156	1.493455	1.405931
0.098175	2.945243	1.514963	1.427439
0.098175	2.994330	1.531746	1.444221
0.098175	3.043418	1.543762	1.456238
0.098175	3.092505	1.550984	1.463459
0.147262	-3.141593	1.565409	1.477885
0.147262	-3.092505	1.563000	1.475476
0.147262	-3.043418	1.555779	1.468254
0.147262	-2.994330	1.543762	1.456238
0.147262	-2.945243	1.526980	1.439455
0.147262	-2.896156	1.505472	1.417947
0.147262	-2.847068	1.479290	1.391765
0.147262	-2.797981	1.448497	1.360973
0.147262	-2.748894	1.413168	1.325644
0.147262	-2.699806	1.373388	1.285863
0.147262	-2.650719	1.329252	1.241727
0.147262	-2.601631	1.280866	1.193342
0.147262	-2.552544	1.228348	1.140824
0.147262	-2.503457	1.171824	1.084300
0.147262	-2.454369	1.111430	1.023906
0.147262	-2.405282	1.047311	0.959787
0.147262	-2.356194	0.979623	0.892098
0.147262	-2.307107	0.908527	0.821003
0.147262	-2.258020	0.834196	0.746671
0.147262	-2.208932	0.756808	0.669283
0.147262	-2.159845	0.676550	0.589025
0.147262	-2.110758	0.593615	0.506090
0.147262	-2.061670	0.508203	0.420678
0.147262	-2.012583	0.420519	0.332995
0.147262	-1.963495	0.330776	0.243252
0.147262	-1.914408	0.239189	0.151664
0.147262	-1.865321	0.145979	0.058454
0.147262	-1.816233	0.051370	-0.036155
0.147262	-1.767146	-0.044410	-0.131935
0.147262	-1.718058	-0.141130	-0.228654
0.147262	-1.668971	-0.238557	-0.326081
0.147262	-1.619884	-0.336455	-0.423980
0.147262	-1.570796	-0.434591	-0.522115
0.147262	-1.521709	-0.532726	-0.620251
0.147262	-1.472622	-0.630625	-0.718150
0.147262	-1.423534	-0.728052	-0.815576
0.147262	-1.374447	-0.824771	-0.912296
0.147262	-1.325359	-0.920551	-1.008076
0.147262	-1.276272	-1.015160	-1.102685
0.147262	-1.227185	-1.108371	-1.195895
0.147262	-1.178097	-1.199958	-1.287482
0.147262	-1.129010	-1.289701	-1.377225
0.147262	-1.079922	-1.377384	-1.464909
0.147262	-1.030835	-1.462796	-1.550321
0.147262	-0.981748	-1.545731	-1.633256
0.147262	-0.932660	-1.625989	-1.713514
0.147262	-0.883573	-1.703377	-1.790902
0.147262	-0.834486	-1.777709	-1.865233
0.147262	-0.785398	-1.848804	-1.936329
0.147262	-0.736311	-1.916493	-2.004017
0.147262	-0.687223	-1.980612	-2.068136
0.147262	-0.638136	-2.041006	-2.128530
0.147262	-0.589049	-2.097530	-2.185054
0.147262	-0.539961	-2.150048	-2.237572
0.147262	-0.490874	-2.198433	-2.285958
0.147262	-0.441786	-2.242569	-2.330094
0.147262	-0.392699	-2.282350	-2.369874
0.147262	-0.343612	-2.317679	-2.405203
0.147262	-0.294524	-2.348471	-2.435996
0.147262	-0.245437	-2.374653	-2.462178
0.147262	-0.196350	-2.396161	-2.483686
0.147262	-0.147262	-2.412944	-2.500468
0.147262	-0.098175	-2.424960	-2.512485
0.147262	-0.049087	-2.432182	-2.519706
0.147262	0.000000	-2.434591	-2.522115
0.147262	0.049087	-2.432182	-2.519706
0.147262	0.098175	-2.424960	-2.512485
0.147262	0.147262	-2.412944	-2.500468
0.147262	0.196350	-2.396161	-2.483686
0.147262	0.245437	-2.374653	-2.462178
0.147262	0.294524	-2.348471	-2.435996
0.147262	0.343612	-2.317679	-2.405203
0.147262	0.392699	-2.282350	-2.369874
0.147262	0.441786	-2.242569	-2.330094
0.147262	0.490874	-2.198433	-2.285958
0.147262	0.539961	-2.150048	-2.237572
0.147262	0.589049	-2.097530	-2.185054
0.147262	0.638136	-2.041006	-2.128530
0.147262	0.687223	-1.980612	-2.068136
0.147262	0.736311	-1.916493	-2.004017
0.147262	0.785398	-1.848804	-1.936329
0.147262	0.834486	-1.777709	-1.865233
0.147262	0.883573	-1.703377	-1.790902
0.147262	0.932660	-1.625989	-1.713514
0.147262	0.981748	-1.545731	-1.633256
0.147262	1.030835	-1.462796	-1.550321
0.147262	1.079922	-1.377384	-1.464909
0.147262	1.129010	-1.289701	-1.377225
0.147262	1.178097	-1.199958	-1.287482
0.147262	1.227185	-1.108371	-1.195895
0.147262	1.276272	-1.015160	-1.102685
0.147262	1.325359	-0.920551	-1.008076
0.147262	1.374447	-0.824771	-0.912296
0.147262	1.423534	-0.728052	-0.815576
0.147262	1.472622	-0.630625	-0.718150
0.147262	1.521709	-0.532726	-0.620251
0.147262	1.570796	-0.434591	-0.522115
0.147262	1.619884	-0.336455	-0.423980
0.147262	1.668971	-0.238557	-0.326081
0.147262	1.718058	-0.141130	-0.228654
0.147262	1.767146	-0.044410	-0.131935
0.147262	1.816233	0.051370	-0.036155
0.147262	1.865321	0.145979	0.058454
0.147262	1.914408	0.239189	0.151664
0.147262	1.963495	0.330776	0.243252
0.147262	2.012583	0.420519	0.332995
0.147262	2.061670	0.508203	0.420678
0.147262	2.110758	0.593615	0.506090
0.147262	2.159845	0.676550	0.589025
0.147262	2.208932	0.756808	0.669283
0.147262	2.258020	0.834196	0.746671
0.147262	2.307107	0.908527	0.821003
0.147262	2.356194	0.979623	0.892098
0.147262	2.405282	1.047311	0.959787
0.147262	2.454369	1.111430	1.023906
0.147262	2.503457	1.171824	1.084300
0.147262	2.552544	1.228348	1.140824
0.147262	2.601631	1.280866	1.193342
0.147262	2.650719	1.329252	1.241727
0.147262	2.699806	1.373388	1.285863
0.147262	2.748894	1.413168	1.325644
0.147262	2.797981	1.448497	1.360973
0.147262	2.847068	1.479290	1.391765
0.147262	2.896156	1.505472	1.417947
0.147262	2.945243	1.526980	1.439455
0.147262	2.994330	1.543762	1.456238
0.147262	3.043418	1.555779	1.468254
0.147262	3.092505	1.563000	1.475476
0.196350	-3.141593	1.582192	1.494667
0.196350	-3.092505	1.579783	1.492258
0.196350	-3.043418	1.572561	1.485037
0.196350	-2.994330	1.560545	1.473020
0.196350	-2.945243	1.543762	1.456238
0.196350	-2.896156	1.522254	1.434730
0.196350	-2.847068	1.496072	1.408548
0.196350	-2.797981	1.465280	1.377755
0.196350	-2.748894	1.429951	1.342426
0.196350	-2.699806	1.390170	1.302646
0.196350	-2.650719	1.346034	1.258510
0.196350	-2.601631	1.297649	1.210124
0.196350	-2.552544	1.245131	1.157606
0.196350	-2.503457	1.188607	1.101082
0.196350	-2.454369	1.128213	1.040688
0.196350	-2.405282	1.064094	0.976569
0.196350	-2.356194	0.996405	0.908881
0.196350	-2.307107	0.925310	0.837785
0.196350	-2.258020	0.850978	0.763454
0.196350	-2.208932	0.773590	0.686066
0.196350	-2.159845	0.693332	0.605808
0.196350	-2.110758	0.610397	0.522873
0.196350	-2.061670	0.524985	0.437461
0.196350	-2.012583	0.437302	0.349777
0.196350	-1.963495	0.347559	0.260034
0.196350	-1.914408	0.255971	0.168447
0.196350	-1.865321	0.162761	0.075237
0.196350	-1.816233	0.068152	-0.019372
0.196350	-1.767146	-0.027628	-0.115152
0.196350	-1.718058	-0.124347	-0.211872
0.196350	-1.668971	-0.221774	-0.309298
0.196350	-1.619884	-0.319673	-0.407197
0.196350	-1.570796	-0.417808	-0.505333
0.196350	-1.521709	-0.515944	-0.603468
0.196350	-1.472622	-0.613843	-0.701367
0.196350	-1.423534	-0.711269	-0.798794
0.196350	-1.374447	-0.807989	-0.895513
0.196350	-1.325359	-0.903769	-0.991293
0.196350	-1.276272	-0.998378	-1.085902
0.196350	-1.227185	-1.091588	-1.179112
0.196350	-1.178097	-1.183175	-1.270700
0.196350	-1.129010	-1.272919	-1.360443
0.196350	-1.079922	-1.360602	-1.448126
0.196350	-1.030835	-1.446014	-1.533538
0.196350	-0.981748	-1.528949	-1.616473
0.196350	-0.932660	-1.609207	-1.696731
0.196350	-0.883573	-1.686595	-1.774119
0.196350	-0.834486	-1.760926	-1.848451
0.196350	-0.785398	-1.832022	-1.919546
0.196350	-0.736311	-1.899711	-1.987235
0.196350	-0.687223	-1.963829	-2.051354
0.196350	-0.638136	-2.024223	-2.111748
0.196350	-0.589049	-2.080748	-2.168272
0.196350	-0.539961	-2.133266	-2.220790
0.196350	-0.490874	-2.181651	-2.269175
0.196350	-0.441786	-2.225787	-2.313311
0.196350	-0.392699	-2.265567	-2.353092
0.196350	-0.343612	-2.300896	-2.388421
0.196350	-0.294524	-2.331689	-2.419213
0.196350	-0.245437	-2.357871	-2.445395
0.196350	-0.196350	-2.379379	-2.466903
0.196350	-0.147262	-2.396161	-2.483686
0.196350	-0.098175	-2.408178	-2.495702
0.196350	-0.049087	-2.415399	-2.502924
0.196350	0.000000	-2.417808	-2.505333
0.196350	0.049087	-2.415399	-2.502924
0.196350	0.098175	-2.408178	-2.495702
0.196350	0.147262	-2.396161	-2.483686
0.196350	0.196350	-2.379379	-2.466903
0.196350	0.245437	-2.357871	-2.445395
0.196350	0.294524	-2.331689	-2.419213
0.196350	0.343612	-2.300896	-2.388421
0.196350	0.392699	-2.265567	-2.353092
0.196350	0.441786	-2.225787	-2.313311
0.196350	0.490874	-2.181651	-2.269175
0.196350	0.539961	-2.133266	-2.220790
0.196350	0.589049	-2.080748	-2.168272
0.196350	0.638136	-2.024223	-2.111748
0.196350	0.687223	-1.963829	-2.051354
0.196350	0.736311	-1.899711	-1.987235
0.196350	0.785398	-1.832022	-1.919546
0.196350	0.834486	-1.760926	-1.848451
0.196350	0.883573	-1.686595	-1.774119
0.196350	0.932660	-1.609207	-1.696731
0.196350	0.981748	-1.528949	-1.616473
0.196350	1.030835	-1.446014	-1.533538
0.196350	1.079922	-1.360602	-1.448126
